id,lines_count,cfo_path,cfo_name
309,1529857,_splitted_1675402897,10_sorted_file_51.txt
310,1632773,_splitted_1675402897,10_sorted_file_52.txt
311,1544291,_splitted_1675402897,10_sorted_file_53.txt
312,1495471,_splitted_1675402897,10_sorted_file_54.txt
313,456808,_splitted_1675402897,10_sorted_file_55.txt
314,343978,_splitted_1675402897,10_sorted_file_56.txt
315,118875,_splitted_1675402897,10_sorted_file_57.txt
316,1573697,_splitted_1675402897,10_sorted_file_6.txt
317,1571884,_splitted_1675402897,10_sorted_file_7.txt
318,1508369,_splitted_1675402897,10_sorted_file_8.txt
319,1551834,_splitted_1675402897,10_sorted_file_9.txt
320,1518315,_splitted_1675402897,110_data_file_0.txt
321,1515727,_splitted_1675402897,111_data_file_0.txt
322,1515882,_splitted_1675402897,112_data_file_0.txt
323,1515907,_splitted_1675402897,113_data_file_0.txt
324,1502789,_splitted_1675402897,114_data_file_0.txt
325,1487558,_splitted_1675402897,115_data_file_0.txt
326,1487463,_splitted_1675402897,116_data_file_0.txt
327,1487963,_splitted_1675402897,117_data_file_0.txt
328,1487602,_splitted_1675402897,118_data_file_0.txt
329,1488056,_splitted_1675402897,119_data_file_0.txt
330,1496529,_splitted_1675402897,11_data_file_0.txt
331,1313438,_splitted_1675402897,11_data_file_1.txt
332,1640968,_splitted_1675402897,11_data_file_10.txt
333,1667084,_splitted_1675402897,11_data_file_11.txt
334,1590582,_splitted_1675402897,11_sorted_file_12.txt
335,1706201,_splitted_1675402897,11_sorted_file_13.txt
336,1570151,_splitted_1675402897,11_sorted_file_14.txt
337,1539118,_splitted_1675402897,11_sorted_file_15.txt
338,1681328,_splitted_1675402897,11_sorted_file_16.txt
339,1532436,_splitted_1675402897,11_sorted_file_17.txt
340,1598728,_splitted_1675402897,11_sorted_file_18.txt
341,1664338,_splitted_1675402897,11_sorted_file_19.txt
342,1528632,_splitted_1675402897,11_sorted_file_2.txt
343,1681191,_splitted_1675402897,11_sorted_file_20.txt
344,1730641,_splitted_1675402897,11_sorted_file_21.txt
345,1621708,_splitted_1675402897,11_sorted_file_22.txt
346,1702322,_splitted_1675402897,11_sorted_file_23.txt
347,1711617,_splitted_1675402897,11_sorted_file_24.txt
348,1588289,_splitted_1675402897,11_sorted_file_25.txt
349,1595927,_splitted_1675402897,11_sorted_file_26.txt
350,1573412,_splitted_1675402897,11_sorted_file_27.txt
351,1562321,_splitted_1675402897,11_sorted_file_28.txt
352,1517426,_splitted_1675402897,11_sorted_file_29.txt
353,1618069,_splitted_1675402897,11_sorted_file_3.txt
354,1679524,_splitted_1675402897,11_sorted_file_30.txt
355,1673144,_splitted_1675402897,11_sorted_file_31.txt
356,1645717,_splitted_1675402897,11_sorted_file_32.txt
357,1551330,_splitted_1675402897,11_sorted_file_33.txt
358,1563485,_splitted_1675402897,11_sorted_file_34.txt
359,1585437,_splitted_1675402897,11_sorted_file_35.txt
360,1556232,_splitted_1675402897,11_sorted_file_36.txt
361,1538068,_splitted_1675402897,11_sorted_file_37.txt
362,1714578,_splitted_1675402897,11_sorted_file_38.txt
363,1587352,_splitted_1675402897,11_sorted_file_39.txt
364,1599357,_splitted_1675402897,11_sorted_file_4.txt
365,1748808,_splitted_1675402897,11_sorted_file_40.txt
366,1648557,_splitted_1675402897,11_sorted_file_41.txt
367,1601144,_splitted_1675402897,11_sorted_file_42.txt
368,1599124,_splitted_1675402897,11_sorted_file_43.txt
369,1701687,_splitted_1675402897,11_sorted_file_44.txt
370,1643497,_splitted_1675402897,11_sorted_file_45.txt
371,1888108,_splitted_1675402897,11_sorted_file_46.txt
372,1544226,_splitted_1675402897,11_sorted_file_47.txt
373,1556096,_splitted_1675402897,11_sorted_file_48.txt
374,1601845,_splitted_1675402897,11_sorted_file_49.txt
375,1523337,_splitted_1675402897,11_sorted_file_5.txt
376,1492278,_splitted_1675402897,11_sorted_file_50.txt
377,1529826,_splitted_1675402897,11_sorted_file_51.txt
378,1633237,_splitted_1675402897,11_sorted_file_52.txt
379,273682,_splitted_1675402897,11_sorted_file_53.txt
380,177200,_splitted_1675402897,11_sorted_file_54.txt
381,1594470,_splitted_1675402897,11_sorted_file_6.txt
382,1537356,_splitted_1675402897,11_sorted_file_7.txt
383,1478026,_splitted_1675402897,11_sorted_file_8.txt
384,1581165,_splitted_1675402897,11_sorted_file_9.txt
385,1496431,_splitted_1675402897,120_data_file_0.txt
386,1505021,_splitted_1675402897,121_data_file_0.txt
387,1505129,_splitted_1675402897,122_data_file_0.txt
388,1504886,_splitted_1675402897,123_data_file_0.txt
389,1504877,_splitted_1675402897,124_data_file_0.txt
390,1522224,_splitted_1675402897,125_data_file_0.txt
391,1526442,_splitted_1675402897,126_data_file_0.txt
392,1526170,_splitted_1675402897,127_data_file_0.txt
393,1526272,_splitted_1675402897,128_data_file_0.txt
394,1526004,_splitted_1675402897,129_data_file_0.txt
395,1496682,_splitted_1675402897,12_data_file_0.txt
396,1333700,_splitted_1675402897,12_data_file_1.txt
397,1630999,_splitted_1675402897,12_data_file_10.txt
398,1592700,_splitted_1675402897,12_data_file_11.txt
399,1628693,_splitted_1675402897,12_sorted_file_12.txt
400,1685878,_splitted_1675402897,12_sorted_file_13.txt
401,1570662,_splitted_1675402897,12_sorted_file_14.txt
402,1565241,_splitted_1675402897,12_sorted_file_15.txt
403,1637634,_splitted_1675402897,12_sorted_file_16.txt
404,1563517,_splitted_1675402897,12_sorted_file_17.txt
405,1607485,_splitted_1675402897,12_sorted_file_18.txt
406,1656714,_splitted_1675402897,12_sorted_file_19.txt
407,1543712,_splitted_1675402897,12_sorted_file_2.txt
408,1716878,_splitted_1675402897,12_sorted_file_20.txt
409,1707593,_splitted_1675402897,12_sorted_file_21.txt
410,1583130,_splitted_1675402897,12_sorted_file_22.txt
411,1706649,_splitted_1675402897,12_sorted_file_23.txt
412,1645998,_splitted_1675402897,12_sorted_file_24.txt
413,1566257,_splitted_1675402897,12_sorted_file_25.txt
414,1569428,_splitted_1675402897,12_sorted_file_26.txt
415,1562885,_splitted_1675402897,12_sorted_file_27.txt
416,1533510,_splitted_1675402897,12_sorted_file_28.txt
417,1524696,_splitted_1675402897,12_sorted_file_29.txt
418,1591700,_splitted_1675402897,12_sorted_file_3.txt
419,1701731,_splitted_1675402897,12_sorted_file_30.txt
420,1704318,_splitted_1675402897,12_sorted_file_31.txt
421,1657131,_splitted_1675402897,12_sorted_file_32.txt
422,1599624,_splitted_1675402897,12_sorted_file_33.txt
423,1575756,_splitted_1675402897,12_sorted_file_34.txt
424,1570983,_splitted_1675402897,12_sorted_file_35.txt
425,1573437,_splitted_1675402897,12_sorted_file_36.txt
426,1572929,_splitted_1675402897,12_sorted_file_37.txt
427,1702579,_splitted_1675402897,12_sorted_file_38.txt
428,1600157,_splitted_1675402897,12_sorted_file_39.txt
429,1623683,_splitted_1675402897,12_sorted_file_4.txt
430,1720599,_splitted_1675402897,12_sorted_file_40.txt
431,1676351,_splitted_1675402897,12_sorted_file_41.txt
432,1586403,_splitted_1675402897,12_sorted_file_42.txt
433,1574494,_splitted_1675402897,12_sorted_file_43.txt
434,1592291,_splitted_1675402897,12_sorted_file_44.txt
435,1616976,_splitted_1675402897,12_sorted_file_45.txt
436,1903731,_splitted_1675402897,12_sorted_file_46.txt
437,1543689,_splitted_1675402897,12_sorted_file_47.txt
438,1556063,_splitted_1675402897,12_sorted_file_48.txt
439,1594367,_splitted_1675402897,12_sorted_file_49.txt
440,1520426,_splitted_1675402897,12_sorted_file_5.txt
441,1492181,_splitted_1675402897,12_sorted_file_50.txt
442,1530125,_splitted_1675402897,12_sorted_file_51.txt
443,1632791,_splitted_1675402897,12_sorted_file_52.txt
444,1666445,_splitted_1675402897,12_sorted_file_6.txt
445,1536551,_splitted_1675402897,12_sorted_file_7.txt
446,1567651,_splitted_1675402897,12_sorted_file_8.txt
447,1560609,_splitted_1675402897,12_sorted_file_9.txt
448,1525966,_splitted_1675402897,130_data_file_0.txt
449,1525806,_splitted_1675402897,131_data_file_0.txt
450,1131347,_splitted_1675402897,132_data_file_0.txt
451,1496695,_splitted_1675402897,13_data_file_0.txt
452,1346807,_splitted_1675402897,13_data_file_1.txt
453,1631808,_splitted_1675402897,13_data_file_10.txt
454,1574458,_splitted_1675402897,13_data_file_11.txt
455,1610256,_splitted_1675402897,13_sorted_file_12.txt
456,1713604,_splitted_1675402897,13_sorted_file_13.txt
457,1583784,_splitted_1675402897,13_sorted_file_14.txt
458,1551279,_splitted_1675402897,13_sorted_file_15.txt
459,1570870,_splitted_1675402897,13_sorted_file_16.txt
460,1543043,_splitted_1675402897,13_sorted_file_17.txt
461,1604810,_splitted_1675402897,13_sorted_file_18.txt
462,1686462,_splitted_1675402897,13_sorted_file_19.txt
463,1535757,_splitted_1675402897,13_sorted_file_2.txt
464,1683909,_splitted_1675402897,13_sorted_file_20.txt
465,1696649,_splitted_1675402897,13_sorted_file_21.txt
466,1609367,_splitted_1675402897,13_sorted_file_22.txt
467,1541770,_splitted_1675402897,13_sorted_file_23.txt
468,1677123,_splitted_1675402897,13_sorted_file_24.txt
469,1584973,_splitted_1675402897,13_sorted_file_25.txt
470,1587002,_splitted_1675402897,13_sorted_file_26.txt
471,1549649,_splitted_1675402897,13_sorted_file_27.txt
472,1552353,_splitted_1675402897,13_sorted_file_28.txt
473,1513134,_splitted_1675402897,13_sorted_file_29.txt
474,1559093,_splitted_1675402897,13_sorted_file_3.txt
475,1662702,_splitted_1675402897,13_sorted_file_30.txt
476,1670028,_splitted_1675402897,13_sorted_file_31.txt
477,1635981,_splitted_1675402897,13_sorted_file_32.txt
478,1628754,_splitted_1675402897,13_sorted_file_33.txt
479,1586870,_splitted_1675402897,13_sorted_file_34.txt
480,1641865,_splitted_1675402897,13_sorted_file_35.txt
481,1604565,_splitted_1675402897,13_sorted_file_36.txt
482,1588904,_splitted_1675402897,13_sorted_file_37.txt
483,1743844,_splitted_1675402897,13_sorted_file_38.txt
484,1649751,_splitted_1675402897,13_sorted_file_39.txt
485,1593993,_splitted_1675402897,13_sorted_file_4.txt
